trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1277,False,"{'a': 0.3, 'e': 0.3892000000000409}",20,0,17.546921457146226,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1278,False,"{'a': 0.3, 'e': 0.3888000000000409}",30,18,-12.62281600034883,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1279,False,"{'a': 0.3, 'e': 0.3884000000000409}",25,18,10.474294070348424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.3, 'e': 0.38800000000004087}",20,10,19.300046492889138,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.3, 'e': 0.38760000000004086}",20,2,-113.10664216409617,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 3}",1
1282,False,"{'a': 0.3, 'e': 0.38720000000004084}",25,0,-55.7084362125406,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
1283,False,"{'a': 0.3, 'e': 0.38680000000004083}",20,6,11.02682891046964,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.3, 'e': 0.3864000000000408}",20,5,5.781485310976423,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1285,False,"{'a': 0.3, 'e': 0.3860000000000408}",20,3,-54.22947659735556,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
1286,False,"{'a': 0.3, 'e': 0.3856000000000408}",30,0,-22.728109664185233,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1287,False,"{'a': 0.3, 'e': 0.3852000000000408}",20,11,5.031728302900988,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.3, 'e': 0.3848000000000408}",20,5,9.483162031521204,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.3, 'e': 0.38440000000004076}",30,19,-25.96049958207727,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1290,False,"{'a': 0.3, 'e': 0.38400000000004075}",20,11,2.8095744466820975,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.3, 'e': 0.38360000000004074}",25,11,-6.12144183484378,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1292,False,"{'a': 0.3, 'e': 0.38320000000004073}",25,10,-85.35154697976117,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 1}",1
1293,False,"{'a': 0.3, 'e': 0.3828000000000407}",30,0,-64.73367131215689,"{0: 24, 1: 3, 2: 1, 3: 0, 4: 2}",0
1294,False,"{'a': 0.3, 'e': 0.3824000000000407}",20,12,5.359570511065167,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1295,False,"{'a': 0.3, 'e': 0.3820000000000407}",20,7,8.48111769844937,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.3, 'e': 0.3816000000000407}",25,8,-108.77244463370415,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 2}",1
1297,False,"{'a': 0.3, 'e': 0.3812000000000407}",25,0,8.646151621023797,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1298,False,"{'a': 0.3, 'e': 0.38080000000004066}",25,3,-28.335538604634408,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 0}",1
1299,False,"{'a': 0.3, 'e': 0.38040000000004065}",30,0,-27.18384257072105,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1300,False,"{'a': 0.3, 'e': 0.38000000000004064}",25,12,-97.7138880391567,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 2}",1
1301,False,"{'a': 0.3, 'e': 0.3796000000000406}",25,14,-37.01568188258458,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1302,False,"{'a': 0.3, 'e': 0.3792000000000406}",30,19,-9.075512934317114,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1303,False,"{'a': 0.3, 'e': 0.3788000000000406}",20,13,12.361348237585217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.3, 'e': 0.3784000000000406}",20,9,17.535853476339817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.3, 'e': 0.3780000000000406}",20,0,-63.87246554783012,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1306,False,"{'a': 0.3, 'e': 0.37760000000004057}",20,6,-0.8051437101838985,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1307,False,"{'a': 0.3, 'e': 0.37720000000004056}",20,5,-36.005525988713934,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1308,False,"{'a': 0.3, 'e': 0.37680000000004055}",20,6,1.36324939141627,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1309,False,"{'a': 0.3, 'e': 0.37640000000004054}",20,0,-16.97144232039838,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1310,False,"{'a': 0.3, 'e': 0.3760000000000405}",20,8,22.661135142716763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.3, 'e': 0.3756000000000405}",20,10,-2.8653279058758727,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1312,False,"{'a': 0.3, 'e': 0.3752000000000405}",25,11,3.5990745057385136,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1313,False,"{'a': 0.3, 'e': 0.3748000000000405}",20,0,-2.5322360354914313,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1314,False,"{'a': 0.3, 'e': 0.3744000000000405}",20,10,-12.584167551880695,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1315,False,"{'a': 0.3, 'e': 0.37400000000004047}",25,0,-19.724955209722427,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1316,False,"{'a': 0.3, 'e': 0.37360000000004046}",20,2,-9.746881951156693,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1317,False,"{'a': 0.3, 'e': 0.37320000000004044}",30,8,-52.15075892137692,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1318,False,"{'a': 0.3, 'e': 0.37280000000004043}",20,9,20.46391973115243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.3, 'e': 0.3724000000000404}",20,15,9.072185845178723,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.3, 'e': 0.3720000000000404}",25,14,-32.79486416428672,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1321,False,"{'a': 0.3, 'e': 0.3716000000000404}",20,0,-35.96625788283636,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1322,False,"{'a': 0.3, 'e': 0.3712000000000404}",30,0,-14.076861684414236,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
1323,False,"{'a': 0.3, 'e': 0.3708000000000404}",25,0,-22.595048096154002,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1324,False,"{'a': 0.3, 'e': 0.37040000000004036}",25,10,-6.941108388061359,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1325,False,"{'a': 0.3, 'e': 0.37000000000004035}",20,6,24.981752276537705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.3, 'e': 0.36960000000004034}",35,13,-19.62408632336092,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
1327,False,"{'a': 0.3, 'e': 0.36920000000004033}",35,5,-36.03750633763634,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",1
1328,False,"{'a': 0.3, 'e': 0.3688000000000403}",20,0,-8.145189877512564,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1329,False,"{'a': 0.3, 'e': 0.3684000000000403}",20,7,-40.05886329177962,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
1330,False,"{'a': 0.3, 'e': 0.3680000000000403}",30,10,9.701187021101884,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1331,False,"{'a': 0.3, 'e': 0.3676000000000403}",25,15,-22.405778349285743,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1332,False,"{'a': 0.3, 'e': 0.36720000000004027}",35,11,-54.15598473143902,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
1333,False,"{'a': 0.3, 'e': 0.36680000000004026}",30,16,5.207776518320282,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1334,False,"{'a': 0.3, 'e': 0.36640000000004025}",20,6,-7.944337042104256,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1335,False,"{'a': 0.3, 'e': 0.36600000000004024}",30,2,-94.27237546779132,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 2}",1
1336,False,"{'a': 0.3, 'e': 0.3656000000000402}",25,6,8.655719975626779,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1337,False,"{'a': 0.3, 'e': 0.3652000000000402}",30,16,26.102670245473153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.3, 'e': 0.3648000000000402}",20,0,-15.512303155025636,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1339,False,"{'a': 0.3, 'e': 0.3644000000000402}",30,0,-32.93384355611226,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1340,False,"{'a': 0.3, 'e': 0.3640000000000402}",20,6,23.67280590087968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.3, 'e': 0.36360000000004017}",25,3,17.49540567396338,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1342,False,"{'a': 0.3, 'e': 0.36320000000004016}",20,13,1.5103910742561952,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1343,False,"{'a': 0.3, 'e': 0.36280000000004015}",20,0,7.191920058897259,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1344,False,"{'a': 0.3, 'e': 0.36240000000004013}",20,10,-7.316234455013656,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1345,False,"{'a': 0.3, 'e': 0.3620000000000401}",25,0,-51.5788034312608,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1346,False,"{'a': 0.3, 'e': 0.3616000000000401}",20,10,8.067094467774282,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.3, 'e': 0.3612000000000401}",25,19,13.005054007505118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.3, 'e': 0.3608000000000401}",20,7,-33.02804250324726,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1349,False,"{'a': 0.3, 'e': 0.3604000000000401}",20,0,-66.41102858763205,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1350,False,"{'a': 0.3, 'e': 0.36000000000004007}",20,15,8.01357848682781,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.3, 'e': 0.35960000000004005}",30,0,-116.35537078391668,"{0: 23, 1: 1, 2: 1, 3: 3, 4: 2}",1
1352,False,"{'a': 0.3, 'e': 0.35920000000004004}",25,7,-14.58336627225366,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1353,False,"{'a': 0.3, 'e': 0.35880000000004003}",25,0,-75.66152883750891,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1354,False,"{'a': 0.3, 'e': 0.35840000000004}",20,4,-70.17535492466055,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
1355,False,"{'a': 0.3, 'e': 0.35800000000004}",20,0,-27.79865229742303,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1356,False,"{'a': 0.3, 'e': 0.35760000000004}",25,8,26.983225022627703,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.3, 'e': 0.35720000000004}",20,12,2.6847637898050314,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.3, 'e': 0.35680000000004}",20,6,22.655205718994093,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.3, 'e': 0.35640000000003996}",20,6,-10.060464745295604,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1360,False,"{'a': 0.3, 'e': 0.35600000000003995}",30,6,6.31096294596429,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1361,False,"{'a': 0.3, 'e': 0.35560000000003994}",25,11,21.626731987865732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.3, 'e': 0.35520000000003993}",25,0,-18.686034933603235,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1363,False,"{'a': 0.3, 'e': 0.3548000000000399}",30,0,36.17894564480249,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1364,False,"{'a': 0.3, 'e': 0.3544000000000399}",25,12,10.193538933512764,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1365,False,"{'a': 0.3, 'e': 0.3540000000000399}",20,13,8.609865755884917,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.3, 'e': 0.3536000000000399}",25,0,-84.7298636067909,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
1367,False,"{'a': 0.3, 'e': 0.35320000000003987}",30,7,-25.51429021322269,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
1368,False,"{'a': 0.3, 'e': 0.35280000000003986}",25,1,-28.336164341806224,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
1369,False,"{'a': 0.3, 'e': 0.35240000000003985}",20,9,-34.05037904207039,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1370,False,"{'a': 0.3, 'e': 0.35200000000003984}",20,0,-76.28949647326391,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1371,False,"{'a': 0.3, 'e': 0.3516000000000398}",20,6,-46.60884256514091,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
1372,False,"{'a': 0.3, 'e': 0.3512000000000398}",20,11,15.338926329402511,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.3, 'e': 0.3508000000000398}",20,13,14.022614787448402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.3, 'e': 0.3504000000000398}",20,0,-7.77575534220727,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1375,False,"{'a': 0.3, 'e': 0.3500000000000398}",25,13,21.2718311916621,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.3, 'e': 0.34960000000003977}",20,9,-50.31564288571632,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1377,False,"{'a': 0.3, 'e': 0.34920000000003976}",25,0,-44.904114736903864,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
1378,False,"{'a': 0.3, 'e': 0.34880000000003974}",25,11,26.855900469200044,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.3, 'e': 0.34840000000003973}",30,0,-27.547213400623427,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
1380,False,"{'a': 0.3, 'e': 0.3480000000000397}",30,18,-4.68376140673309,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1381,False,"{'a': 0.3, 'e': 0.3476000000000397}",30,5,-27.174897566638744,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",1
1382,False,"{'a': 0.3, 'e': 0.3472000000000397}",20,12,15.156419866408367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.3, 'e': 0.3468000000000397}",30,20,-10.463082598423078,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1384,False,"{'a': 0.3, 'e': 0.3464000000000397}",25,3,-68.80148020268311,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
1385,False,"{'a': 0.3, 'e': 0.34600000000003966}",30,13,17.95289807588677,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1386,False,"{'a': 0.3, 'e': 0.34560000000003965}",25,13,-1.3764302730073172,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.3, 'e': 0.34520000000003964}",25,0,11.043368980552932,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1388,False,"{'a': 0.3, 'e': 0.34480000000003963}",20,2,16.959135989736538,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1389,False,"{'a': 0.3, 'e': 0.3444000000000396}",20,9,16.035961642523205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.3, 'e': 0.3440000000000396}",20,7,9.460441819431352,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.3, 'e': 0.3436000000000396}",25,6,-3.0457398150616783,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1392,False,"{'a': 0.3, 'e': 0.3432000000000396}",25,18,13.620910703156092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.3, 'e': 0.3428000000000396}",20,7,-1.8001746509674206,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1394,False,"{'a': 0.3, 'e': 0.34240000000003956}",20,6,19.33068035620702,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.3, 'e': 0.34200000000003955}",20,2,-39.54073866354201,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
1396,False,"{'a': 0.3, 'e': 0.34160000000003954}",20,8,-37.359704654913365,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1397,False,"{'a': 0.3, 'e': 0.3412000000000395}",25,0,37.22586869889956,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1398,False,"{'a': 0.3, 'e': 0.3408000000000395}",20,10,19.421913108132202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.3, 'e': 0.3404000000000395}",20,0,-27.508101357976408,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1400,False,"{'a': 0.3, 'e': 0.3400000000000395}",30,17,-59.395119098303525,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
1401,False,"{'a': 0.3, 'e': 0.3396000000000395}",25,12,-33.55746131771232,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1402,False,"{'a': 0.3, 'e': 0.33920000000003947}",20,11,14.583772566979235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.3, 'e': 0.33880000000003946}",30,11,-54.813350457730856,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
1404,False,"{'a': 0.3, 'e': 0.33840000000003945}",25,14,-19.048836094848824,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1405,False,"{'a': 0.3, 'e': 0.33800000000003944}",35,13,15.292897467193727,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1406,False,"{'a': 0.3, 'e': 0.3376000000000394}",25,7,-45.901871788271826,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1407,False,"{'a': 0.3, 'e': 0.3372000000000394}",25,3,-73.38740342435881,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
1408,False,"{'a': 0.3, 'e': 0.3368000000000394}",20,0,-16.383230700600436,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1409,False,"{'a': 0.3, 'e': 0.3364000000000394}",20,0,-13.981252481804194,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1410,False,"{'a': 0.3, 'e': 0.3360000000000394}",30,17,-51.38483860674009,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
1411,False,"{'a': 0.3, 'e': 0.33560000000003937}",20,0,-13.76242571663742,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1412,False,"{'a': 0.3, 'e': 0.33520000000003936}",25,15,20.689963177127837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.3, 'e': 0.33480000000003934}",35,20,28.686108479833386,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.3, 'e': 0.33440000000003933}",20,11,4.73042976426879,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1415,False,"{'a': 0.3, 'e': 0.3340000000000393}",20,6,-9.16185894722658,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1416,False,"{'a': 0.3, 'e': 0.3336000000000393}",30,3,16.804568487487444,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1417,False,"{'a': 0.3, 'e': 0.3332000000000393}",20,12,-0.6132899882407981,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1418,False,"{'a': 0.3, 'e': 0.3328000000000393}",20,6,-31.44772806169821,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1419,False,"{'a': 0.3, 'e': 0.3324000000000393}",30,15,20.684858747971145,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.3, 'e': 0.33200000000003926}",25,14,-12.82120390467331,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1421,False,"{'a': 0.3, 'e': 0.33160000000003925}",20,0,-38.48498366612476,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1422,False,"{'a': 0.3, 'e': 0.33120000000003924}",20,0,14.280226032488395,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1423,False,"{'a': 0.3, 'e': 0.33080000000003923}",20,11,-7.507265220267296,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1424,False,"{'a': 0.3, 'e': 0.3304000000000392}",25,5,-69.1877611033869,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",1
1425,False,"{'a': 0.3, 'e': 0.3300000000000392}",25,0,2.466295056251243,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1426,False,"{'a': 0.3, 'e': 0.3296000000000392}",30,7,-16.879671495526487,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1427,False,"{'a': 0.3, 'e': 0.3292000000000392}",35,21,-1.5728153129875575,"{0: 10, 1: 4, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.3, 'e': 0.32880000000003917}",30,8,-11.473473909229563,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
1429,False,"{'a': 0.3, 'e': 0.32840000000003916}",25,12,10.663301165735813,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.3, 'e': 0.32800000000003915}",20,0,-1.1570954746280142,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1431,False,"{'a': 0.3, 'e': 0.32760000000003914}",20,0,-27.941996570794732,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1432,False,"{'a': 0.3, 'e': 0.3272000000000391}",30,6,27.818300756842504,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.3, 'e': 0.3268000000000391}",25,4,18.16838634818181,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1434,False,"{'a': 0.3, 'e': 0.3264000000000391}",20,12,-27.460574299935516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1435,False,"{'a': 0.3, 'e': 0.3260000000000391}",30,4,-59.37416174870732,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 2}",1
1436,False,"{'a': 0.3, 'e': 0.3256000000000391}",25,15,4.009850345354697,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.3, 'e': 0.32520000000003907}",25,12,25.81659065063839,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.3, 'e': 0.32480000000003906}",25,12,-13.667175371931519,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1439,False,"{'a': 0.3, 'e': 0.32440000000003905}",20,1,-1.2423517199453769,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1440,False,"{'a': 0.3, 'e': 0.32400000000003903}",20,10,-42.53977179718072,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1441,False,"{'a': 0.3, 'e': 0.323600000000039}",30,10,-27.759121514232678,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1442,False,"{'a': 0.3, 'e': 0.323200000000039}",25,11,-11.22714694268247,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1443,False,"{'a': 0.3, 'e': 0.322800000000039}",25,15,12.014216444962036,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.3, 'e': 0.322400000000039}",20,10,-31.725130389210115,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1445,False,"{'a': 0.3, 'e': 0.322000000000039}",20,8,23.296124849439263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.3, 'e': 0.32160000000003897}",20,13,14.450060157641502,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.3, 'e': 0.32120000000003895}",30,13,11.17583895867658,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.3, 'e': 0.32080000000003894}",20,14,-21.4796213766841,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
1449,False,"{'a': 0.3, 'e': 0.32040000000003893}",35,23,14.493903220834074,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.3, 'e': 0.3200000000000389}",20,8,9.448389474702367,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1451,False,"{'a': 0.3, 'e': 0.3196000000000389}",35,20,17.471207523521482,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.3, 'e': 0.3192000000000389}",25,19,11.264973790591188,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.3, 'e': 0.3188000000000389}",30,13,6.011705422951432,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.3, 'e': 0.3184000000000389}",20,0,-77.23981045197668,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
1455,False,"{'a': 0.3, 'e': 0.31800000000003886}",20,12,3.3321793088689606,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1456,False,"{'a': 0.3, 'e': 0.31760000000003885}",25,3,-33.23241912435939,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
1457,False,"{'a': 0.3, 'e': 0.31720000000003884}",30,3,-17.8697731161661,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
1458,False,"{'a': 0.3, 'e': 0.31680000000003883}",20,0,-9.12598451980073,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
